time_slot,task_id,device_id,mode,server_id,partial_ratio,latency_s,energy_j,reliability,success,deadline_violation,failed_due_to_battery,failed_due_to_channel,failed_due_to_server,data_size_mb,output_size_mb,cpu_cycles_mi,deadline_s,priority,arrival_time,tx_time_s,rx_time_s,queue_delay_s,edge_compute_time_s,local_compute_time_s,execution_overhead_s,policy_overhead_s,prediction_overhead_s,fuzzy_overhead_s,drl_overhead_s,simulator_apply_overhead_s,online_overhead_s
5,34,1,edge,4,1.0,0.5056453195398362,0.07080670983117959,0.9717296055946258,1,0,0,0,0,4.382423020421889,0.4076920251490026,4807.638652992016,7.050780868592633,2,5,0.13826122138455157,0.012862290354712484,0.0,0.354521807800572,0.0,0.15112351173926405,0.0001568460000100913,0.0,0.0,0.0,1.1951999994153084e-05,0.00016879800000424439
5,49,2,edge,0,1.0,0.23941411602019136,0.08964743418209643,0.8841738547782514,1,0,0,0,0,4.827181466848035,0.23775294752271903,1414.6303222200336,7.090181635607402,3,5,0.12188216313802773,0.006003056594313702,0.0,0.1115288962878499,0.0,0.12788521973234143,0.00014980099999206686,0.0,0.0,0.0,1.152399997295106e-05,0.00016132499996501792
5,56,2,edge,1,1.0,0.5430600884885951,0.24924101529519022,0.8567692673427176,1,0,0,0,0,5.384963307317671,0.6841181993347707,3626.510030968609,3.654719828824471,1,5,0.3388611661231779,0.04304970666701581,0.0,0.16114921569840143,0.0,0.3819108727901937,0.000150343000001385,0.0,0.0,0.0,1.1714000009988013e-05,0.00016205700001137302
5,60,3,edge,2,1.0,0.27603361316075714,0.015734846318374938,0.9239798402255265,1,0,0,0,0,0.7716730980712929,0.8692265429485231,2083.9014269164763,4.208952179656018,1,5,0.025121723603450788,0.02829756410494749,0.0,0.22261432545235885,0.0,0.05341928770839828,0.00014888899997345106,0.0,0.0,0.0,1.1636000010639691e-05,0.00016052499998409075
5,71,3,edge,0,1.0,0.28846595984204704,0.04908953932860313,0.9099874064577255,1,0,0,0,0,3.6423911213388753,0.6470267907640292,1073.5726784058343,1.5352841604421625,2,5,0.07837469867079444,0.013922318627721041,0.1115288962878499,0.08464004625568168,0.0,0.20382591358636537,0.00016206000000806853,0.0,0.0,0.0,1.2424999994209429e-05,0.00017448500000227796
5,107,5,edge,3,1.0,0.4818618446966702,0.017445699928140285,0.9612470329364878,1,0,0,0,0,1.7014579817777717,0.4801420527515475,5553.065435527923,1.0262993123771977,4,5,0.026559496373392635,0.007494943304708426,0.231269767199231,0.21653763781933813,0.0,0.26532420687733205,0.0001455180000107248,0.0,0.0,0.0,1.1491000009300478e-05,0.00015700900002002527
5,127,6,edge,0,1.0,0.5800524001482686,0.11181765510401405,0.8544480864211638,1,0,0,0,0,6.133389159217525,0.386697954520225,2142.176518413341,5.272261774594799,4,5,0.2022440239799169,0.012751082371716098,0.19616894254353157,0.1688883512531041,0.0,0.41116404889516456,0.00014997899998547837,0.0,0.0,0.0,1.1413000009952157e-05,0.00016139199999543052
5,143,7,edge,1,1.0,0.622564193294228,0.21401074148444973,0.9185639360420095,1,0,0,0,0,5.605959559819905,0.8159011013269696,4783.338784045436,3.8930309022499423,4,5,0.21724254607443177,0.03161785787175712,0.16114921569840143,0.21255457364963773,0.0,0.4100096196445903,0.00014243999999052903,0.0,0.0,0.0,1.1560000018562278e-05,0.0001540000000090913
5,186,9,partial,2,0.5,0.35752015777597035,0.5431586246865303,0.9408799525263011,1,0,0,0,0,6.339519709258039,0.8718549788342747,626.586522181719,5.866430807792923,5,5,0.08917418921545857,0.012263856635301246,0.22261432545235885,0.03346778647285162,0.28500336510317664,0.32405237130311865,0.000148125999999138,0.0,0.0,0.0,1.4619000012316974e-05,0.00016274500001145498
5,207,10,edge,2,1.0,0.45443647698543504,0.055097675719749356,0.9423125043068509,1,0,0,0,0,3.0384512714857688,0.34069501834649224,1021.4111860842025,7.367300861158836,2,5,0.08024378889064138,0.008997563786804063,0.2560821119252105,0.10911301238277911,0.0,0.34532346460265595,0.00015275900000233378,0.0,0.0,0.0,1.15690000086488e-05,0.00016432800001098258
5,248,12,edge,1,1.0,0.7082379293398098,0.06953633978745603,0.9472561676949225,1,0,0,0,0,6.421363358818179,0.4522247312478383,2314.1198712088462,4.292981176063387,4,5,0.21645876257075336,0.015244115658923621,0.3737037893480392,0.10283126176209363,0.0,0.6054066675777162,0.00014461300000334631,0.0,0.0,0.0,1.1165000017854254e-05,0.00015577800002120057
5,257,12,edge,0,1.0,0.5291041413834874,0.006700637737103372,0.8936833930688194,0,0,0,1,0,0.7389944928676841,0.5049061700206386,1635.4394561116019,1.2679920862557803,3,5,0.020858327565724637,0.01425111876460436,0.36505729379663565,0.1289374012565227,0.0,0.4001667401269646,0.00017296900000474125,0.0,0.0,0.0,1.5930000017760904e-05,0.00018889900002250215
5,264,13,edge,3,1.0,0.7283476584542311,0.04503053731840574,0.9277416284891018,1,0,0,0,0,2.969922961840751,0.6407705125116631,5225.886583037117,3.0562352412573244,5,5,0.06313839664761281,0.013622313877791711,0.44780740501856914,0.2037795429102574,0.0,0.5245681155439736,0.0001522330000227612,0.0,0.0,0.0,1.1724999978923734e-05,0.00016395800000168492
5,267,13,edge,4,1.0,0.796974345864038,0.07842539199376296,0.965981824022293,1,0,0,0,0,3.331231995569544,0.6448799594899538,4220.200013144138,3.887684193167578,1,5,0.10996212352373573,0.021287130364299963,0.354521807800572,0.31120328417543036,0.0,0.48577106168860773,0.00014845600000512604,0.0,0.0,0.0,1.1562000025833186e-05,0.00016001800003095923
5,288,14,edge,1,1.0,0.7867776227847412,0.01669867900983304,0.9223472820694589,0,1,0,0,0,1.205123508537088,0.6482648883493392,5078.2714505723025,0.7697722984809028,4,5,0.05499767040401471,0.029584568230033095,0.47653505111013283,0.22566033304056057,0.0,0.5611172897441806,0.00015175699999758763,0.0,0.0,0.0,1.1612000008653922e-05,0.00016336900000624155
5,374,18,edge,3,1.0,0.8727884368595636,0.013878894360249458,0.9874791508309672,1,0,0,0,0,4.101861915448935,0.6686302702452818,4483.5331585479325,5.049131724086252,2,5,0.039870337827142326,0.006499125349814504,0.6515869479288265,0.17483202575378035,0.0,0.6979564111057833,0.0001612720000139234,0.0,0.0,0.0,1.1741000008669289e-05,0.00017301300002259268
6,35,1,edge,3,1.0,0.26517961114199856,0.01658855622811282,0.9117007142149302,1,0,0,0,0,1.2632080535806376,0.13092780796640183,5883.7013635554085,7.561934771419383,2,6,0.03239176132563678,0.0033573110102608833,0.0,0.22943053880610093,0.0,0.035749072335897664,0.0001556530000073053,0.0,0.0,0.0,1.254900001868009e-05,0.0001682020000259854
6,44,2,edge,0,1.0,0.3364351718354255,0.10376721178616549,0.8844633844353114,0,0,0,1,0,5.59854480452313,0.8383542000201787,2209.9333141926277,5.5224279102180445,3,6,0.14107902084079404,0.021125880704046324,0.0,0.1742302702905851,0.0,0.16220490154484038,0.000175066999986484,0.0,0.0,0.0,1.0710999987395553e-05,0.00018577799997387956
6,76,3,edge,1,1.0,0.21421906398402923,0.014264194157230937,0.9262357343772764,1,0,0,0,0,0.5856891015505257,0.6700423579211715,3721.981789474852,6.291544314749533,5,6,0.022773730088831396,0.026053692593876174,0.0,0.16539164130132167,0.0,0.048827422682707566,0.0001354649999996127,0.0,0.0,0.0,1.0461000016448452e-05,0.00014592600001606115
6,134,6,edge,4,1.0,0.2639717415904348,0.00477137321240372,0.959489696118522,1,0,0,0,0,0.23341532174719803,0.05453196720148129,3435.3258605583164,1.0691532595350777,4,6,0.00862995845771291,0.002016185604455915,0.0,0.25332559752826594,0.0,0.010646144062168825,0.00017701999999530926,0.0,0.0,0.0,1.1547000013933939e-05,0.0001885670000092432
6,160,8,edge,0,1.0,0.3903414297146408,0.058766318544206664,0.951692132146896,1,0,0,0,0,7.136081495989027,0.8104786371746386,1314.3338738255939,7.776169652761956,3,6,0.10101665472814164,0.01147294081521111,0.1742302702905851,0.10362156388070298,0.0,0.2867198658339378,0.00015319599998520061,0.0,0.0,0.0,1.1564999994106984e-05,0.0001647609999793076
6,161,8,edge,1,1.0,0.6088389824346015,0.14081807567920424,0.9384826146671996,1,0,0,0,0,6.978588105906036,0.8803161949124786,3844.877400846989,4.409800492184443,4,6,0.2420599296120078,0.03053472607109251,0.16539164130132167,0.1708526854501795,0.0,0.437986296984422,0.0001426000000037675,0.0,0.0,0.0,1.1296999986143419e-05,0.0001538969999899109
6,164,8,edge,2,1.0,0.39639622308693173,0.04606281074215349,0.8791386860760688,1,0,0,0,0,1.6712869112266546,0.5916603614261491,2707.0765006647202,3.7192182135443774,4,6,0.07917989698550834,0.028030858228732813,0.0,0.2891854678726906,0.0,0.10721075521424116,0.00014518500000804124,0.0,0.0,0.0,1.2032000000772314e-05,0.00015721700000881356
6,200,10,edge,3,1.0,0.5537976498676496,0.06818544685652221,0.9248776724338784,1,0,0,0,0,4.536281123266856,0.33368661983449727,5584.351056888186,1.1359907664659283,1,6,0.09930470807514681,0.007304805736418623,0.22943053880610093,0.2177575972499832,0.0,0.33604005261766634,0.00014680300000691204,0.0,0.0,0.0,1.128499999936139e-05,0.00015808800000627343
6,249,12,edge,1,1.0,0.6983675727039407,0.028163096632881753,0.9471926337322697,1,0,0,0,0,2.598393372393183,0.3192686767251401,5933.929606880845,3.0137232116904307,2,6,0.08766853512778432,0.010771970671592293,0.3362443267515012,0.26368274015306287,0.0,0.43468483255087775,0.0001475920000189035,0.0,0.0,0.0,1.1336999989453034e-05,0.00015892900000835652
6,297,14,edge,0,1.0,0.6712733068034002,0.01795744074985895,0.9717501499568459,0,1,0,0,0,6.2995692769886205,0.7645040572438995,4148.936148035885,0.6311780683247852,4,6,0.059143445243710915,0.007177538949109501,0.2778518341712881,0.32710048843929174,0.0,0.3441728183641085,0.00014500199998224161,0.0,0.0,0.0,1.1481000001367647e-05,0.00015648299998360926
6,299,14,edge,4,1.0,0.4540044003768464,0.009902430168376572,0.8787056352484849,0,0,0,0,1,0.3836664113781132,0.28321715424592764,1952.6304022609606,7.945869662066253,5,6,0.03261399241691225,0.0240751909653436,0.25332559752826594,0.14398961946632463,0.0,0.3100147809105218,0.0001545930000190765,0.0,0.0,0.0,1.1770000014621473e-05,0.00016636300003369797
6,301,15,edge,2,1.0,0.520975440954874,0.061386033724864425,0.8867628582172788,1,0,0,0,0,1.7323591298371341,0.7101936822899286,1222.3056379322252,7.112938740544877,3,6,0.07178674410990954,0.029429516813765145,0.2891854678726906,0.1305737121585087,0.0,0.3904017287963653,0.00014349999997875784,0.0,0.0,0.0,1.1430000000700602e-05,0.00015492999997945844
6,305,15,edge,3,1.0,0.7024604649188595,0.053305581305849656,0.8855050156515769,1,0,0,0,0,2.266154216524987,0.2632167284383618,4762.101005070351,1.3552839411172533,3,6,0.06233721080570527,0.0072405472534041535,0.4471881360560841,0.1856945708036659,0.0,0.5167658941151936,0.00015063000000736793,0.0,0.0,0.0,1.166100000205006e-05,0.00016229100000941798
6,308,15,edge,3,1.0,0.9578163455469055,0.08097766316677277,0.8855050156515769,1,0,0,0,0,3.442563955485547,0.25415502510572907,5725.0629646991,1.0149480211909887,4,6,0.09469780716614301,0.006991278555455035,0.63288270685975,0.22324455296555748,0.0,0.7345717925813481,0.00014455600000928825,0.0,0.0,0.0,1.1128000011240147e-05,0.0001556840000205284
6,311,15,edge,1,1.0,1.139478912179217,0.22432692817153532,0.9267570584605914,1,0,0,0,0,7.107478949782824,0.9460941297246085,5452.661197121154,6.706948569521611,5,6,0.2623349125599111,0.03492005006955865,0.5999270669045641,0.24229688264518318,0.0,0.8971820295340338,0.0001442880000013247,0.0,0.0,0.0,1.130600000465165e-05,0.00015559400000597634
6,353,17,partial,4,0.5,0.5511259828910897,1.0794146014447565,0.9015705478151912,1,0,0,0,0,3.065684448209928,0.4563468724151359,1305.4144194333999,4.219916335595986,2,6,0.08572221269468301,0.012760303390835125,0.3973152169945906,0.04813151666654924,0.5511259828910897,0.49579773308010877,0.0001531569999997373,0.0,0.0,0.0,1.466899999513771e-05,0.00016782599999487502
7,37,1,edge,3,1.0,0.16671565895535698,0.006774813181640395,0.911758188315412,1,0,0,0,0,0.5161251071792567,0.3290437981456938,3719.8557812546464,0.9979866387745924,3,7,0.013228886745042481,0.008433775220929508,0.0,0.14505299698938498,0.0,0.02166266196597199,0.00017894199999091143,0.0,0.0,0.0,1.3024999987010233e-05,0.00019196699997792166
7,105,5,edge,1,1.0,0.32733009376852773,0.029291523653575603,0.9137136177171162,1,0,0,0,0,1.0347952729428105,0.8215286653798711,5566.000371064329,1.2596963183136676,2,7,0.04459368895789653,0.03540313212850415,0.0,0.24733327268212704,0.0,0.07999682108640069,0.00015974600000845385,0.0,0.0,0.0,1.2781999998878746e-05,0.0001725280000073326
7,115,5,edge,3,1.0,0.35138343870446415,0.07306931925320576,0.9611682914809518,1,0,0,0,0,7.119568229205735,0.9197071358295555,2070.018937583567,6.019727398164573,3,7,0.11124141351195785,0.014370186296834984,0.14505299698938498,0.08071884190628634,0.0,0.2706645967981778,0.00015242899999634574,0.0,0.0,0.0,1.1806999992813871e-05,0.0001642359999891596
7,158,7,edge,0,1.0,0.28986220982959365,0.09847358813994388,0.8920680015029201,1,0,0,0,0,4.426395438846068,0.3914862777815394,2296.5701056111157,1.0205901744155739,3,7,0.09996065085434411,0.008840878242407776,0.0,0.1810606807328418,0.0,0.10880152909675188,0.00015295799997261383,0.0,0.0,0.0,1.2516999987610689e-05,0.00016547499996022452
7,199,9,edge,3,1.0,0.47337571591971883,0.008042573297520757,0.9293424504824273,1,0,0,0,0,0.8778031684814995,0.5205522929761722,5511.869633112175,3.491369342493764,5,7,0.020509910820535097,0.012162727920924982,0.22577183889567132,0.21493123828258742,0.0,0.2584444776371314,0.00015101799999683863,0.0,0.0,0.0,1.218399998492714e-05,0.00016320199998176577
7,210,10,edge,2,1.0,0.5826803668896828,0.10817422076926278,0.942012128024352,1,0,0,0,0,5.943441716222297,0.6642609657493763,3814.891630115331,0.8480428632336591,3,7,0.15754402016829475,0.017607700719836007,0.0,0.40752864600155214,0.0,0.17515172088813075,0.00016054800002507363,0.0,0.0,0.0,1.2233000006744987e-05,0.00017278100003181862
7,226,11,partial,4,0.75,0.3074192604622152,0.4716559715923808,0.9438029069095313,1,0,0,0,0,7.389861455411339,0.8899996496453261,625.7501745892047,6.28880290453058,2,7,0.2434870864783548,0.029324422787414043,0.0,0.03460775119644638,0.21466139270423237,0.27281150926576886,0.00016365700000164907,0.0,0.0,0.0,1.4683999978615248e-05,0.00017834099998026431
7,274,13,edge,4,1.0,0.6558787769228405,0.16306044300737674,0.9659957785732239,1,0,0,0,0,6.927508024935182,0.4993517645843539,5101.069356948774,3.958670448220345,5,7,0.22863095892766738,0.016480280119229723,0.03460775119644638,0.37615978667949695,0.0,0.27971899024334346,0.0001492490000032376,0.0,0.0,0.0,1.1531000012610093e-05,0.0001607800000158477
7,292,14,edge,0,1.0,0.46305670887646916,0.006558648926681505,0.9719522984167228,1,0,0,0,0,2.3240888023776085,0.44545380077284724,3250.3288549719114,4.383272514106082,2,7,0.02160113454201194,0.004140249491715189,0.1810606807328418,0.25625464410990023,0.0,0.20680206476656893,0.00017964200000619712,0.0,0.0,0.0,1.1585000009972646e-05,0.00019122700001616977
7,366,18,partial,1,0.75,0.43155878635813816,0.4866702849600922,0.8725425925294978,1,0,0,0,0,2.9806956482906735,0.09407598302878477,1059.1888109426181,4.098493994755554,4,7,0.14436903424016925,0.004556539954976223,0.24733327268212704,0.035299939480865614,0.3630756335156735,0.39625884687727253,0.00014406399998279085,0.0,0.0,0.0,1.4936000013676676e-05,0.00015899999999646752
8,12,0,edge,3,1.0,0.23927359444624718,0.049492187861819345,0.9586840720550185,1,0,0,0,0,3.767920445478096,0.09990083109652194,4590.573177291933,4.842909308219407,5,8,0.058710988220158564,0.0015566349137575088,0.0,0.1790059713123311,0.0,0.06026762313391607,0.00016530799999259216,0.0,0.0,0.0,1.2238000010711403e-05,0.00017754600000330356
8,73,3,edge,1,1.0,0.28294039701392965,0.09533132878441311,0.9258436753778222,1,0,0,0,0,3.899914596198176,0.03477132295980833,2911.58735709152,1.7219183743512485,1,8,0.15220277618313957,0.0013570276362468426,0.0,0.12938059319454323,0.0,0.15355980381938641,0.00015180999997710387,0.0,0.0,0.0,1.1602000000721091e-05,0.00016341199997782496
8,82,4,edge,0,1.0,0.26640763015585295,0.02735908047640536,0.906130620335694,1,0,0,0,0,1.637323388811493,0.3178396684316998,2850.8396280574148,7.459974337175657,1,8,0.03487799115007981,0.006770567878317547,0.0,0.2247590711274556,0.0,0.041648559028397356,0.0001491400000190879,0.0,0.0,0.0,1.1849999992818994e-05,0.00016099000001190689
8,175,8,edge,1,1.0,0.4380181590814162,0.08510995942148773,0.9386863012585791,1,0,0,0,0,4.227452156868518,0.875734439636155,2971.225085761591,3.9866956141460004,5,8,0.14630018687216434,0.03030669713458437,0.12938059319454323,0.13203068188012423,0.0,0.30598747720129194,0.00014504000000670203,0.0,0.0,0.0,1.1556000004020461e-05,0.0001565960000107225
8,181,9,edge,2,1.0,0.4262506130092685,0.0771241619695358,0.9429889473876898,1,0,0,0,0,6.984656649829339,0.6594550928693125,1975.1942549586613,6.336207097039664,5,8,0.1966795483966929,0.01856946394875468,0.0,0.2110016006638209,0.0,0.21524901234544758,0.00014481299999147268,0.0,0.0,0.0,1.1916999994809885e-05,0.00015672999998628256
8,216,10,edge,3,1.0,0.36510764071135815,0.05757671853982447,0.9252095062373206,1,0,0,0,0,3.8405040418624607,0.42485758956652503,2384.223334332493,4.200545709744602,5,8,0.08385424588553896,0.009276415906223554,0.1790059713123311,0.0929710076072645,0.0,0.2721366331040936,0.00015367099999252787,0.0,0.0,0.0,1.1981000000105269e-05,0.00016565199999263314
8,234,11,edge,4,1.0,0.5530416343703758,0.09153552783535758,0.9510305168342154,1,0,0,0,0,6.367611943748255,0.15753419902377822,3605.5083956283106,3.7453493733828673,2,8,0.2802335893349132,0.006932956094910435,0.0,0.2658750889405522,0.0,0.28716654542982367,0.00014336700002104408,0.0,0.0,0.0,1.1623000006011353e-05,0.00015499000002705543
8,282,14,edge,0,1.0,0.45772417427316364,0.007878777230701066,0.9718873858342306,1,0,0,0,0,2.782772071643653,0.07983493073946667,2616.345283458702,3.8653795654782934,1,8,0.025949022258922108,0.000744451338975206,0.2247590711274556,0.20627162954781067,0.0,0.25145254472535294,0.00014219299998785573,0.0,0.0,0.0,1.1630999978251566e-05,0.0001538239999661073
8,294,14,partial,2,0.5,0.355909379510695,0.621752668310836,0.8654729075365831,0,0,0,0,1,3.727236871279225,0.2173353502040678,370.75067426102237,7.8277252720032156,4,8,0.10874782928705579,0.006341090834380688,0.2110016006638209,0.0198028587618345,0.355909379510695,0.32609052078525735,0.00014859099999853242,0.0,0.0,0.0,1.4935999985254966e-05,0.0001635269999837874
8,304,15,edge,3,1.0,0.4967771006572882,0.094156866264584,0.8854168844205808,1,0,0,0,0,4.000661188320018,0.46549636594551314,2612.6494181553117,1.7067818036865479,1,8,0.11010997868052264,0.012811830974280743,0.27197697891959555,0.1018783120828893,0.0,0.3948987885743989,0.00014458399999739413,0.0,0.0,0.0,1.168200000734032e-05,0.00015626600000473445
8,319,15,edge,1,1.0,0.6084914222163695,0.0600497842786931,0.9267836909866023,0,1,0,0,0,1.9030500291507897,0.46889028161373963,5841.007735821797,0.5503563215122405,5,8,0.07022409229420093,0.017302432362532538,0.26141127507466744,0.2595536224849686,0.0,0.34893779973140093,0.00014677900000492627,0.0,0.0,0.0,1.1545000006663031e-05,0.0001583240000115893
8,324,16,edge,3,1.0,0.7224591042552674,0.19191671557201723,0.891915087562697,1,0,0,0,0,7.728214379258985,0.35463223139399536,3598.398694960079,7.588268666087692,3,8,0.1991484235449841,0.00913852105473373,0.3738552910024849,0.14031686865306459,0.0,0.5821422356022027,0.0001764360000038323,0.0,0.0,0.0,1.2488000010080214e-05,0.00018892400001391252
8,339,16,edge,4,1.0,0.7365396927459643,0.18965070502495565,0.9427330923688166,1,0,0,0,0,4.852871767749514,0.4342269047405958,3475.0987770730053,7.230187126324761,5,8,0.19679702634209545,0.017609071020294145,0.2658750889405522,0.25625850644302256,0.0,0.48028118630294175,0.00015454999999064967,0.0,0.0,0.0,1.2077999997472944e-05,0.0001666279999881226
8,346,17,edge,2,1.0,0.5819050064647718,0.008747368901776718,0.9385556739884873,1,0,0,0,0,0.4744056268643633,0.30530401521414247,3084.232230689754,6.886266224802987,4,8,0.013157573045612218,0.008467563734119232,0.23080445942565542,0.3294754102593849,0.0,0.25242959620538685,0.00015379800001369404,0.0,0.0,0.0,1.2147000006734743e-05,0.00016594500002042878
9,11,0,edge,3,1.0,0.11634533121405337,0.040712813157076574,0.9586816036981132,1,0,0,0,0,3.0994468316404626,0.5487312257684859,1525.8293439371334,2.3555719371257817,2,9,0.04829629880877874,0.008550457125084968,0.0,0.05949857528018966,0.0,0.05684675593386371,0.00015616400000340036,0.0,0.0,0.0,1.2665999975070008e-05,0.00016882999997847037
9,39,1,edge,3,1.0,0.3912510780106145,0.0751355636140497,0.911670987262474,1,0,0,0,0,5.720222053188308,0.8526994757935178,4184.417137199126,6.017622944852008,2,9,0.14671398825709456,0.02187029449471662,0.05949857528018966,0.16316821997861364,0.0,0.22808285803200085,0.00015178800001081072,0.0,0.0,0.0,1.2348000012707416e-05,0.00016413600002351814
9,62,3,edge,1,1.0,0.313535647859896,0.09201735233123218,0.9260860440817409,0,0,0,0,1,3.77292155266727,0.3858892133756242,3411.5671665085856,2.010055753696191,3,9,0.14691179343055086,0.015025935634002048,0.0,0.15159791879534307,0.0,0.1619377290645529,0.00016220599999883234,0.0,0.0,0.0,1.2578999985635164e-05,0.0001747849999844675
9,66,3,edge,3,1.0,0.5619642386091871,0.06833394691495777,0.9302581405777113,1,0,0,0,0,5.121902822960197,0.21910448474370106,5783.691128654197,2.6685355680751734,5,9,0.10909966912900497,0.004667059805012756,0.22266679525880329,0.22553071441636607,0.0,0.336433524192821,0.00016418699999576347,0.0,0.0,0.0,1.1482000019213956e-05,0.00017566900001497743
9,100,5,edge,0,1.0,0.4331368097048421,0.0811994607934626,0.8795618074981922,1,0,0,0,0,4.629310782893485,0.9545041037372324,3602.6231733753584,5.353359106678897,4,9,0.12361881686310211,0.025488603709864006,0.0,0.284029389131876,0.0,0.1491074205729661,0.00014967999999271342,0.0,0.0,0.0,1.1731000000736458e-05,0.00016141099999344988
9,106,5,edge,1,1.0,0.49919458135851186,0.04400033623668586,0.9137362515807924,1,0,0,0,0,1.5547132688173202,0.8521720616313772,5488.588724621676,0.8320531571002916,3,9,0.06698652249665803,0.036716765800113016,0.15159791879534307,0.24389337426639773,0.0,0.2553012070921141,0.00014603799999690636,0.0,0.0,0.0,1.1494999995420585e-05,0.00015753299999232695
9,113,5,edge,2,1.0,0.28640331065324115,0.04562463641985168,0.951732579742098,1,0,0,0,0,2.980777448872859,0.5950956037264619,1901.0095284043273,0.7543328639264884,2,9,0.0694593722534343,0.013867176525120586,0.0,0.20307676187468623,0.0,0.08332654877855489,0.00014456200000267927,0.0,0.0,0.0,1.186500000471824e-05,0.0001564270000073975
9,118,5,edge,4,1.0,0.1748907291042259,0.04100172909870705,0.9203081043848684,1,0,0,0,0,1.2050976709573382,0.9076403102502896,887.6367151477374,1.1949442602489744,5,9,0.062421415006879755,0.04701377643365482,0.0,0.06545553766369135,0.0,0.10943519144053457,0.0001445050000086212,0.0,0.0,0.0,1.1559000000715969e-05,0.00015606400000933718
9,126,6,edge,4,1.0,0.4337123538058693,0.13202668066188084,0.9594829317026092,1,0,0,0,0,6.458216526712746,0.24550403924124345,1632.5056909967257,2.5843147466115775,3,9,0.23879598570487032,0.009077642225628568,0.06545553766369135,0.12038318821167909,0.0,0.3133291655941902,0.00015320700001097975,0.0,0.0,0.0,1.1677999992798505e-05,0.00016488500000377826
9,133,6,edge,4,1.0,0.6834336175529283,0.08719511249673409,0.9594829317026092,1,0,0,0,0,4.265235736836731,0.6092785828291327,4303.651850901153,3.0193198623936617,3,9,0.1577093564188683,0.022528399156911794,0.18583872587537045,0.31735713610177774,0.0,0.36607648145115057,0.0001492810000058853,0.0,0.0,0.0,1.164900001526803e-05,0.00016093000002115332
9,179,8,edge,0,1.0,0.722660152722677,0.021364461447746445,0.9512129584796181,1,0,0,0,0,2.5766609090605983,0.6101677749740503,4987.463293434683,7.524024697564026,5,9,0.036724546968111095,0.00869657898393465,0.284029389131876,0.39320963763875527,0.0,0.3294505150839217,0.00014574799999422794,0.0,0.0,0.0,1.1567999990802491e-05,0.00015731599998503043
9,261,13,partial,2,0.5,0.4097410186743301,0.7111402183069264,0.8912544580034742,1,0,0,0,0,5.238241647078948,0.7304858567947041,899.9939897005306,1.8556466853224458,2,9,0.10250741009296685,0.014294913891825356,0.20307676187468623,0.04807126487379458,0.4097410186743301,0.31987908585947844,0.00014530299998227747,0.0,0.0,0.0,1.5098000005764334e-05,0.0001604009999880418
9,278,13,partial,2,0.75,0.43229972869190225,0.6687796743577847,0.8912544580034742,1,0,0,0,0,0.22092979143389851,0.8362961275779814,1873.6849173667097,1.0946081548893938,2,9,0.006485079037418149,0.024548280477839583,0.2511480267484808,0.15011834242816374,0.42651705205943724,0.2821813862637385,0.0001448589999881733,0.0,0.0,0.0,1.4526000001069406e-05,0.00015938499998924271
9,367,18,partial,2,0.25,0.4630040608598473,0.4857598704124293,0.9245344446279442,1,0,0,0,0,6.169518392490965,0.13995051331627706,378.767857208882,7.977347363390301,3,9,0.05047711946100069,0.0011450324530829137,0.4012663691766446,0.010115539769119102,0.389509533023964,0.4528885210907282,0.00014469900000335656,0.0,0.0,0.0,1.4397000001054039e-05,0.0001590960000044106
9,384,19,edge,3,1.0,0.705045791936105,0.08383125709835253,0.91045704947279,1,0,0,0,0,4.709067264023106,0.5844892323457535,3324.2914524263074,6.01311244769543,2,9,0.11317299350557744,0.014047027232274703,0.44819750967516936,0.12962826152308352,0.0,0.5754175304130216,0.00015478500000654094,0.0,0.0,0.0,1.1642000004030706e-05,0.00016642700001057165
10,57,2,edge,3,1.0,0.1947296629737302,0.057137565599794125,0.8703051417808696,1,0,0,0,0,2.4826078740597572,0.3070637334938395,2755.2460704493183,7.992940666098619,3,10,0.07768264820159979,0.009608252770690101,0.0,0.10743876200144031,0.0,0.08729090097228989,0.00015052499998091662,0.0,0.0,0.0,1.2222000009387557e-05,0.00016274699999030418
10,79,3,edge,3,1.0,0.46038481124193015,0.07340973725155919,0.9300215388209457,1,0,0,0,0,5.491563161269678,0.5787454661166742,5728.810594681396,5.058959215463649,4,10,0.11720350435720545,0.012351855886518775,0.10743876200144031,0.22339068899676562,0.0,0.23699412224516453,0.00015064900000538728,0.0,0.0,0.0,1.1651999983541828e-05,0.0001623009999889291
10,129,6,edge,1,1.0,0.2253665944187086,0.019167076351321595,0.8423613824166182,1,0,0,0,0,0.4657972295622449,0.4162326009679673,3594.362668278497,2.400638952972568,4,10,0.03466739349538037,0.03097849975819556,0.0,0.15972070116513268,0.0,0.06564589325357593,0.00014451100000201222,0.0,0.0,0.0,1.1572999994768907e-05,0.00015608399999678113
10,191,9,edge,0,1.0,0.421179364126291,0.04425094144068571,0.858524416001936,1,0,0,0,0,3.199974253381294,0.5907764443545869,3646.6223615745794,7.63499020512826,3,10,0.11284732250472133,0.020833773857345732,0.0,0.2874982677642239,0.0,0.13368109636206707,0.0001441160000013042,0.0,0.0,0.0,1.1559999990140568e-05,0.00015567599999144477
